FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
3242,88,89.000000000000000,56.030563000000001,-120.636878999999993,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3243,5732,5733.000000000000000,56.031030999999999,-120.836157000000000,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3244,303,304.000000000000000,56.031086000000002,-120.837163000000004,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3245,293,294.000000000000000,56.031219999999998,-121.097192000000007,0,Montney Basin,26607264166.200000762939453,4,2156.8500977
3246,5759,5760.000000000000000,56.031328000000002,-120.636142000000007,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3247,208,209.000000000000000,56.031444000000000,-120.826376999999994,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3248,4397,4398.000000000000000,56.031571999999997,-120.637123000000003,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3249,4401,4402.000000000000000,56.031660000000002,-120.690459000000004,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3250,429,430.000000000000000,56.031703999999998,-120.871827999999994,0,Montney Basin,26607264166.200000762939453,4,2198.2399902
3251,6223,6224.000000000000000,56.032293000000003,-120.835104999999999,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3252,6235,6236.000000000000000,56.032342999999997,-120.636067999999995,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3253,4683,4684.000000000000000,56.032577000000003,-120.637226999999996,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3254,833,834.000000000000000,56.032583000000002,-120.825169000000002,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3255,657,658.000000000000000,56.032603000000002,-121.093407999999997,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3256,5786,5787.000000000000000,56.032868999999998,-120.869671999999994,0,Montney Basin,26607264166.200000762939453,4,2198.2399902
3257,566,567.000000000000000,56.033299999999997,-120.636116000000001,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3258,831,832.000000000000000,56.033470000000001,-120.690450999999996,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3259,817,818.000000000000000,56.033498999999999,-120.637167000000005,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3260,576,577.000000000000000,56.034489000000001,-120.686869000000002,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3261,573,574.000000000000000,56.034813000000000,-120.736114000000001,0,Montney Basin,26607264166.200000762939453,4,2208.3100586
3262,4575,4576.000000000000000,56.034849000000001,-120.735471000000004,0,Montney Basin,26607264166.200000762939453,4,2208.3100586
3263,419,420.000000000000000,56.035004999999998,-120.821539000000001,0,Montney Basin,26607264166.200000762939453,4,2227.3898926
3264,825,826.000000000000000,56.035235000000000,-120.588316000000006,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3265,4687,4688.000000000000000,56.035317999999997,-120.690646000000001,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3266,569,570.000000000000000,56.035328000000000,-120.450732000000002,0,Montney Basin,26607264166.200000762939453,4,2139.6899414
3267,4578,4579.000000000000000,56.035407999999997,-120.686826999999994,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3268,4576,4577.000000000000000,56.035891999999997,-120.870352999999994,0,Montney Basin,26607264166.200000762939453,4,2198.2399902
3269,4577,4578.000000000000000,56.035891999999997,-120.870352999999994,0,Montney Basin,26607264166.200000762939453,4,2198.2399902
3270,947,948.000000000000000,56.036214999999999,-120.587514999999996,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3271,1217,1218.000000000000000,56.036423999999997,-120.686823000000004,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3272,4735,4736.000000000000000,56.037137000000001,-120.586644000000007,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3273,4841,4842.000000000000000,56.037430000000001,-120.686778000000004,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3274,948,949.000000000000000,56.037939000000001,-120.901962999999995,0,Montney Basin,26607264166.200000762939453,4,2283.9099121
3275,955,956.000000000000000,56.038156000000001,-120.690431000000004,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3276,1033,1034.000000000000000,56.038414000000003,-120.855413999999996,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3277,5853,5854.000000000000000,56.038432000000000,-120.586990999999998,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3278,5866,5867.000000000000000,56.038438999999997,-120.854112999999998,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3279,5890,5891.000000000000000,56.038440999999999,-120.686870999999996,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3280,4736,4737.000000000000000,56.039023999999998,-120.899860000000004,0,Montney Basin,26607264166.200000762939453,4,2283.9099121
3281,4741,4742.000000000000000,56.039126000000003,-120.690430000000006,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3282,6278,6279.000000000000000,56.039206000000000,-120.686856000000006,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3283,4769,4770.000000000000000,56.039371000000003,-120.852007999999998,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3284,5054,5055.000000000000000,56.040131000000002,-120.851309000000001,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3285,1356,1357.000000000000000,56.040286999999999,-120.660016999999996,0,Montney Basin,26607264166.200000762939453,4,2209.3798828
3286,5997,5998.000000000000000,56.040362000000002,-120.850122999999996,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3287,1376,1377.000000000000000,56.040467999999997,-120.686839000000006,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3288,1723,1724.000000000000000,56.040937999999997,-120.690444999999997,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3289,5053,5054.000000000000000,56.040948999999998,-120.690420000000003,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3290,4919,4920.000000000000000,56.041511000000000,-120.686784000000003,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3291,1724,1725.000000000000000,56.041739999999997,-120.846453999999994,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3292,4905,4906.000000000000000,56.041758000000002,-120.661224000000004,0,Montney Basin,26607264166.200000762939453,4,2209.3798828
3293,1491,1492.000000000000000,56.041781999999998,-120.654049999999998,0,Montney Basin,26607264166.200000762939453,4,2209.3798828
3294,1580,1581.000000000000000,56.041787999999997,-120.647616999999997,0,Montney Basin,26607264166.200000762939453,4,2209.3798828
3295,1706,1707.000000000000000,56.041842000000003,-120.640946000000000,0,Montney Basin,26607264166.200000762939453,4,2209.3798828
3296,1712,1713.000000000000000,56.041902999999998,-120.115167999999997,0,Montney Basin,26607264166.200000762939453,4,2014.5899658
3297,1360,1361.000000000000000,56.041915000000003,-120.633877999999996,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3298,1495,1496.000000000000000,56.041997000000002,-120.597369000000000,0,Montney Basin,26607264166.200000762939453,4,2203.8400879
3299,1585,1586.000000000000000,56.042301999999999,-120.594099999999997,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3300,5050,5051.000000000000000,56.042385000000003,-120.585046000000006,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3301,1713,1714.000000000000000,56.042408000000002,-120.589836000000005,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3302,1369,1370.000000000000000,56.042662000000000,-120.896572000000006,0,Montney Basin,26607264166.200000762939453,4,2283.9099121
3303,228,229.000000000000000,56.044392999999999,-120.936349000000007,0,Montney Basin,26607264166.200000762939453,4,2285.5300293
3304,312,313.000000000000000,56.044607999999997,-120.626614000000004,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3305,112,113.000000000000000,56.044750999999998,-120.845887000000005,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3306,219,220.000000000000000,56.044978000000000,-120.590886999999995,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3307,4469,4470.000000000000000,56.045285000000000,-120.626650999999995,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3308,4438,4439.000000000000000,56.045625999999999,-120.935700999999995,0,Montney Basin,26607264166.200000762939453,4,2297.3701172
3309,445,446.000000000000000,56.045789999999997,-120.896707000000006,0,Montney Basin,26607264166.200000762939453,4,2283.9099121
3310,313,314.000000000000000,56.045879999999997,-120.936689999999999,0,Montney Basin,26607264166.200000762939453,4,2285.5300293
3311,5734,5735.000000000000000,56.046042999999997,-120.626699000000002,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3312,220,221.000000000000000,56.046652999999999,-120.910214999999994,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3313,4640,4641.000000000000000,56.047038000000001,-120.935253000000003,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3314,6465,6466.000000000000000,56.047241000000000,-120.935535000000002,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3315,5808,5809.000000000000000,56.048251999999998,-120.934366999999995,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3316,596,597.000000000000000,56.049245999999997,-120.505634999999998,0,Montney Basin,26607264166.200000762939453,4,2128.4799805
3317,6397,6398.000000000000000,56.049354999999998,-120.936159000000004,0,Montney Basin,26607264166.200000762939453,4,2211.5200195
3318,732,733.000000000000000,56.049576999999999,-120.933558000000005,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3319,841,842.000000000000000,56.050108999999999,-120.563006000000001,0,Montney Basin,26607264166.200000762939453,4,2139.6499023
3320,729,730.000000000000000,56.050201000000001,-120.907844999999995,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3321,6247,6248.000000000000000,56.050440999999999,-120.934145999999998,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3322,1043,1044.000000000000000,56.050865000000002,-120.932509999999994,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3323,5856,5857.000000000000000,56.051338999999999,-120.562867999999995,0,Montney Basin,26607264166.200000762939453,4,2139.6499023
3324,4771,4772.000000000000000,56.051479999999998,-120.905737999999999,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3325,4745,4746.000000000000000,56.052464000000001,-120.562864000000005,0,Montney Basin,26607264166.200000762939453,4,2139.6499023
3326,4772,4773.000000000000000,56.052911000000002,-120.935936999999996,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3327,971,972.000000000000000,56.053280999999998,-120.794348999999997,0,Montney Basin,26607264166.200000762939453,4,2095.6201172
3328,1040,1041.000000000000000,56.053547999999999,-120.904708999999997,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3329,965,966.000000000000000,56.053631000000003,-120.562995000000001,0,Montney Basin,26607264166.200000762939453,4,2139.6499023
3330,1726,1727.000000000000000,56.055061000000002,-120.665023000000005,0,Montney Basin,26607264166.200000762939453,4,2161.2399902
3331,1741,1742.000000000000000,56.055236999999998,-120.767076000000003,0,Montney Basin,26607264166.200000762939453,4,2134.1201172
3332,1511,1512.000000000000000,56.055996000000000,-120.915998999999999,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3333,1604,1605.000000000000000,56.056184999999999,-120.909976999999998,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3334,1509,1510.000000000000000,56.056398000000002,-120.890583000000007,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3335,1738,1739.000000000000000,56.056429999999999,-120.899567000000005,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3336,316,317.000000000000000,56.058385999999999,-120.938067000000004,0,Montney Basin,26607264166.200000762939453,4,2211.5200195
3337,4412,4413.000000000000000,56.058802000000000,-120.640091999999996,0,Montney Basin,26607264166.200000762939453,4,2118.6999512
3338,4413,4414.000000000000000,56.058802000000000,-120.640091999999996,0,Montney Basin,26607264166.200000762939453,4,2118.6999512
3339,473,474.000000000000000,56.059415000000001,-121.077475000000007,0,Montney Basin,26607264166.200000762939453,4,2127.6000977
3340,472,473.000000000000000,56.059491000000001,-120.921109999999999,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3341,320,321.000000000000000,56.059643999999999,-120.859191999999993,0,Montney Basin,26607264166.200000762939453,4,2162.8200684
3342,153,154.000000000000000,56.060034000000002,-120.847003999999998,0,Montney Basin,26607264166.200000762939453,4,2162.8200684
3343,144,145.000000000000000,56.060398999999997,-120.872585999999998,0,Montney Basin,26607264166.200000762939453,4,2216.2500000
3344,145,146.000000000000000,56.060814999999998,-121.028401000000002,0,Montney Basin,26607264166.200000762939453,4,2204.3898926
3345,4538,4539.000000000000000,56.061272000000002,-120.920783999999998,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3346,4597,4598.000000000000000,56.061858000000001,-121.077195000000003,0,Montney Basin,26607264166.200000762939453,4,2127.6000977
3347,878,879.000000000000000,56.062443000000002,-120.847132000000002,0,Montney Basin,26607264166.200000762939453,4,2162.8200684
3348,738,739.000000000000000,56.062539000000001,-120.957977999999997,0,Montney Basin,26607264166.200000762939453,4,2211.5200195
3349,612,613.000000000000000,56.062849000000000,-120.921493999999996,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3350,4598,4599.000000000000000,56.062925999999997,-121.025245999999996,0,Montney Basin,26607264166.200000762939453,4,2178.7099609
3351,618,619.000000000000000,56.064188999999999,-120.896117000000004,0,Montney Basin,26607264166.200000762939453,4,2241.8701172
3352,867,868.000000000000000,56.064354999999999,-121.056064000000006,0,Montney Basin,26607264166.200000762939453,4,2192.2600098
3353,613,614.000000000000000,56.064388999999998,-121.077507999999995,0,Montney Basin,26607264166.200000762939453,4,2127.6000977
3354,862,863.000000000000000,56.064433999999999,-120.926266999999996,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3355,4596,4597.000000000000000,56.064529000000000,-120.920676000000000,0,Montney Basin,26607264166.200000762939453,4,2222.6201172
3356,621,622.000000000000000,56.064701999999997,-121.025206999999995,0,Montney Basin,26607264166.200000762939453,4,2178.7099609
3357,4700,4701.000000000000000,56.064773000000002,-120.847157999999993,0,Montney Basin,26607264166.200000762939453,4,2162.8200684
